ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time
BBM01,MAXUM,RUNNING,R03MSB503,2200,078ENMS009,AMS078EN1001A,22-01-14 09:51,22-01-13 18:47,MTI,FBGA-78UEN,3600,,1091A06T21,,R03MSAZ04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,2022-01-14 09:51:42
BBM02,MAXUM,RUNNING,R03MSBD02,2200,078ENMS009,AMS078EN1001A,22-01-15 03:49,22-01-14 12:44,MTI,FBGA-78UEN,3600,,1091A06T21,,R03MSAY04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,2022-01-15 03:49:04
BBM03,MAXUM,RUNNING,R03MSBC06,2200,078ENMS009,AMS078EN1001A,22-01-14 15:27,22-01-14 00:23,MTI,FBGA-78UEN,3600,,1091A06T21,,R03MSBB09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,2022-01-14 15:27:34
BBM04,MAXUM,RUNNING,R03MSB902,2200,078ENMS009,AMS078EN1001A,22-01-14 21:40,22-01-14 06:40,MTI,FBGA-78UEN,3580,,1091A06T21,,R03MSB202,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,2022-01-14 21:40:01
BBM05,MAXUM,IDLE,,,,AMS078EN1001A,,22-01-14 14:20,,,,,,,R03MSB604,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,
BBM06,MAXUM,RUNNING,R03MSBC05,2200,078ENMS009,AMS078EN1001A,22-01-14 15:23,22-01-14 00:19,MTI,FBGA-78UEN,3600,,1091A06T21,,R03MSB201,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,2022-01-14 15:23:11
BBM07,MAXUM,RUNNING,R03MSB903,2200,078ENMS009,AMS078EN1001A,22-01-14 21:36,22-01-14 06:37,MTI,FBGA-78UEN,3580,,1091A06T21,,R03MSB603,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,2022-01-14 21:36:20
BBR01,RAPID,IDLE,,,,AAW008Y62015A,,22-01-14 02:19,,,,01/16/2022 MP,,,R02AWFT14,DFN-08Y62D,MXIC,AAW008Y62015A,1091A07T41,1084.8008,
BBR02,RAPID,RUNNING,R03ABAX11,2200,008YMAB068,AAB008YM2018A,22-01-14 17:20,22-01-14 07:12,WINBOND,DFN-08YM2D,16000,01/17/2022 MP,1091A07T21,,R03ABAY05,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-14 17:20:47
BBR03,RAPID,RUNNING,R03ABAX03,2200,008YMAB068,AAB008YM2018A,22-01-14 16:11,22-01-14 06:03,WINBOND,DFN-08YM2D,16000,01/18/2022 MP,1091A07T21,,R03ABAY01,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-14 16:11:01
BBR04,RAPID,RUNNING,R02HQAD04,3200,0442JHQ026,AHQ0442J3003A,22-01-14 23:30,22-01-14 14:38,EMC,FPSTLGA44tBV,2354,01/19/2022 MP,1091A06C41,,R02HQAC09,FPSTLGA44tBV,EMC,AHQ0442J3003A,1091A06C41,328.6546,2022-01-14 23:30:59
BBR05,RAPID,RUNNING,R02VGB420,2200,008Y6VG008,ABU008Y62011A,22-01-14 21:21,22-01-14 14:19,ISSI-VG,DFN-08Y62D,8320,01/19/2022 MP,1091A07C41,,R02VGB435,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1184.7633,2022-01-14 21:21:01
BBR06,RAPID,RUNNING,R02VGB409,2200,008Y6VG008,ABU008Y62011A,22-01-14 16:47,22-01-14 09:46,ISSI-VG,DFN-08Y62D,8320,01/20/2022 MP,1091A07C41,,R02VGB431,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1184.7633,2022-01-14 16:47:58
BBR07,RAPID,SETUP,,,,AHQ0442J3005A,22-01-14 17:06,22-01-14 15:36,,,,01/21/2022 MP,,,R02NVAA28,STBGA132G4VT,PHISON,ANV132X2C034A,1091A07C21,328.6546,
BBR08,RAPID,QC,,,,ANI020YU1005C,,,,,,01/23/2022 MP,,,R02NVAA35,STBGA132G4VT,PHISON,ANV132X2C034A,1091A07C21,733.4102,
BBR09,RAPID,ENG,,,,AHQ0415L1003B,22-01-14 11:42,22-01-14 11:42,,,,01/24/2022 MP,,,R02HQA201,FPSSLGA41AXT,EMC,AHQ0415L1005A,1091A06C41,142.6499,
BBR10,RAPID,RUNNING,R03ABAX04,2200,008YMAB068,AAB008YM2018A,22-01-14 23:07,22-01-14 12:59,WINBOND,DFN-08YM2D,16000,01/25/2022 MP,1091A07T21,,R03ABAX10,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-14 23:07:58
BBR11,RAPID,RUNNING,R03ABAX12,2200,008YMAB068,AAB008YM2018A,22-01-14 21:16,22-01-14 11:08,WINBOND,DFN-08YM2D,16000,01/26/2022 MP,1091A07T21,,R03ABAY03,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-14 21:16:26
BBR12,RAPID,RUNNING,R03ABAX13,2200,008YMAB068,AAB008YM2018A,22-01-15 01:05,22-01-14 14:57,WINBOND,DFN-08YM2D,16000,01/27/2022 MP,1091A07T21,,R03ABAX02,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-15 01:05:26
BBR13,RAPID,RUNNING,R03ABAY09,2200,008YMAB068,AAB008YM2018A,22-01-15 00:36,22-01-14 14:28,WINBOND,DFN-08YM2D,16000,01/28/2022 MP,1091A07T21,,R03ABAY11,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-15 00:36:09
BBR14,RAPID,RUNNING,R02HQAD03,3200,0442JHQ026,AHQ0442J3003A,22-01-14 23:25,22-01-14 14:31,EMC,FPSTLGA44tBV,2362,01/29/2022 MP,1091A06C41,,R02HQAC07,FPSTLGA44tBV,EMC,AHQ0442J3003A,1091A06C41,328.6546,2022-01-14 23:25:57
BBR15,RAPID,IDLE,,,,AHQ0442J3005A,,22-01-12 08:25,,,,01/30/2022 MP,,,R02HQAF12,FPSTLGA44YBV,EMC,AHQ0442J3005A,1091A06C41,328.6546,
BBR16,RAPID,WAIT-REPAIR,R03NIDU01,2200,020YUNI024,ANI020YU1005C,22-01-15 14:16:25,22-01-14 15:32,DIALOG,QFN-20YU2D,16739,01/31/2022 MP,,,R02NVAA37,STBGA132G4VT,PHISON,ANV132X2C034A,1091A07C21,733.4102,2022-01-15 14:16:25
BBR17,RAPID,IDLE,,,,AHQ0442J3005A,,22-01-12 14:53,,,,,,,R02HQAF15,FPSTLGA44YBV,EMC,AHQ0442J3005A,1091A06C41,328.6546,
BBR18,RAPID,IDLE,,,,AHQ0442J3005A,,22-01-12 20:45,,,,,,,R02HQAF16,FPSTLGA44YBV,EMC,AHQ0442J3005A,1091A06C41,328.6546,
BBR19,RAPID,IDLE,,,,ANV132X2A023A,,22-01-13 22:06,,,,,,,P52NVSX01,SSBGA132G4U,PHISON,ANV132X2A023A,1091A06C41,,
BBR20,RAPID,RUNNING,R02VGB734,2200,008Y6VG008,ABU008Y62011A,22-01-14 16:37,22-01-14 09:36,ISSI-VG,DFN-08Y62D,8320,,1091A07C41,,R02VGB429,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1184.7633,2022-01-14 16:37:28
BBR21,RAPID,RUNNING,R02VGB425,2200,008Y6VG008,ABU008Y62011A,22-01-14 20:39,22-01-14 13:38,ISSI-VG,DFN-08Y62D,8320,,1091A07C41,,R02VGB723,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1184.7633,2022-01-14 20:39:50
BBR22,RAPID,RUNNING,R02VGB422,2200,008Y6VG008,ABU008Y62011A,22-01-14 17:00,22-01-14 09:58,ISSI-VG,DFN-08Y62D,8320,,1091A07C41,,R02VGB410,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1184.7633,2022-01-14 17:00:03
BBR23,RAPID,RUNNING,R02VGB427,2200,008Y6VG008,ABU008Y62011A,22-01-14 18:17,22-01-14 11:15,ISSI-VG,DFN-08Y62D,8320,,1091A07C41,,R02VGB725,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1184.7633,2022-01-14 18:17:06
BBR24,RAPID,RUNNING,R03ABAY08,2200,008YMAB068,AAB008YM2018A,22-01-14 23:22,22-01-14 13:14,WINBOND,DFN-08YM2D,15999,,1091A07T21,,R03ABAX01,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1578.9041,2022-01-14 23:22:19
BBR25,RAPID,IDLE,,,,AAW008Y62015A,,22-01-13 16:13,,,,,,,R02AWFU02,DFN-08Y62D,MXIC,AAW008Y62015A,1091A07T41,1084.8008,
BBR26,RAPID,RUNNING,R02MSCX02,2200,078EPMS004,AMS078EP1001A,22-01-15 08:25,22-01-14 06:28,MTI,FBGA-78UEP,5950,01/29/2022 MP,1091A06T21,,R02MSAX04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 08:25:04
BBR27,RAPID,RUNNING,R02MSCN01,2200,078EPMS004,AMS078EP1001A,22-01-14 19:15,22-01-13 18:09,MTI,FBGA-78UEP,5760,01/30/2022 MP,,,R02MSAW03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-14 19:15:58
BBR28,RAPID,RUNNING,R02AWCI03,2200,016D5AW011,AAW016D53004A,22-01-14 19:35,22-01-14 01:51,MXIC,SSLGA16DOU,1241,01/31/2022 MP,1091A08T41,,R02AWBJ06,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 19:35:31
BBR29,RAPID,RUNNING,R03MSBE06,2200,078ENMS009,AMS078EN1001A,22-01-15 02:04,22-01-14 11:24,MTI,FBGA-78UEN,3600,,1091A06T21,,R03MSB205,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-15 02:04:47
BBR30,RAPID,RUNNING,R02AWCI01,2200,016D5AW011,AAW016D53004A,22-01-14 21:07,22-01-14 03:24,MXIC,SSLGA16DOU,1241,,1091A08T41,,R02AWC927,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 21:07:42
BBR31,RAPID,IDLE,,,,AMS078EN1001A,,22-01-14 14:08,,,,,,,R03MSB204,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,
BBR32,RAPID,RUNNING,R02AWCT27,2200,016D5AW011,AAW016D53004A,22-01-15 22:57,22-01-14 14:29,MXIC,SSLGA16DOU,2278,,,,R02AWCI16,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 22:57:45
BBR33,RAPID,SETUP,,,,AAW048TP1026E,22-01-14 17:23,22-01-14 15:23,,,,,,,R02SSA128,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,443.9725,
BBR34,RAPID,RUNNING,R02AWCP16,2200,016D5AW011,AAW016D53004A,22-01-14 22:55,22-01-14 05:29,MXIC,SSLGA16DOU,1220,,,,R02AWC927A,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 22:55:25
BBR35,RAPID,RUNNING,R02MSCZ01,2200,078EPMS004,AMS078EP1001A,22-01-15 08:03,22-01-14 06:56,MTI,FBGA-78UEP,5760,,1091A06T21,,R02MSAF01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 08:03:35
BBR36,RAPID,WAIT-REPAIR,,,,AMS078EP1001A,,22-01-13 19:21,,,,,,,R02MSAX01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,
BBR37,RAPID,WAIT-REPAIR,,,,AMS078EP1001A,,22-01-14 08:45,,,,01/14/2022 MP,,,R02MSA504,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,
BBR38,RAPID,RUNNING,R02AWCP25,2200,016D5AW011,AAW016D53004A,22-01-15 02:30,22-01-14 08:47,MXIC,SSLGA16DOU,1240,01/15/2022 MP,,,R02NVAC12,STBGA132G4VT,PHISON,ANV132X2C044A,1091A07C41,70.0106,2022-01-15 02:30:28
BBR39,RAPID,IDLE,,,,AAW048TP1026E,,22-01-14 07:28,,,,01/16/2022 MP,,,R02ABK204,FBGA-84UC2H,WINBOND,AAB084CC9002A,1091A07T21,443.9725,
BBR40,RAPID,RUNNING,R02AWC914,2200,016D5AW011,AAW016D53004A,22-01-14 15:38,22-01-13 21:54,MXIC,SSLGA16DOU,1241,01/17/2022 MP,1091A08T41,,R02NVAC16,STBGA132G4VT,PHISON,ANV132X2C044A,1091A07C41,70.0106,2022-01-14 15:38:02
BBR41,RAPID,IDLE,,,,AMS078EP1001A,,22-01-12 14:43,,,,01/18/2022 MP,,,R02MSAA01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,
BBR42,RAPID,RUNNING,R02AWCP26,2200,016D5AW011,AAW016D53004A,22-01-15 02:36,22-01-14 08:41,MXIC,SSLGA16DOU,1255,01/19/2022 MP,,,R02AWC907,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 02:36:55
BBR43,RAPID,RUNNING,R02AWCI20,2200,016D5AW011,AAW016D53004A,22-01-14 17:04,22-01-13 23:28,MXIC,SSLGA16DOU,1232,01/20/2022 MP,1091A08T41,,R02AWBH04,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 17:04:41
BBR44,RAPID,RUNNING,R02MSCX03,2200,078EPMS004,AMS078EP1001A,22-01-15 14:36,22-01-14 12:47,MTI,FBGA-78UEP,5920,,1091A06T21,,R02MSB203,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 14:36:04
BBR45,RAPID,RUNNING,R02MSB504,2200,078EPMS004,AMS078EP1001A,22-01-15 10:07,22-01-14 13:47,MTI,FBGA-78UEP,4659,,,,R02MSAN03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 10:07:41
BBR46,RAPID,IDLE,,,,AAW016D53004A,,22-01-14 15:28,,,,,,,R02AWCI08,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,
BBR47,RAPID,RUNNING,R02AWCP11,2200,016D5AW011,AAW016D53004A,22-01-15 06:41,22-01-14 12:50,MXIC,SSLGA16DOU,1250,,,,R02AWC911,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 06:41:43
BBR48,RAPID,RUNNING,R02AWCP06,2200,016D5AW011,AAW016D53004A,22-01-15 00:16,22-01-14 06:37,MXIC,SSLGA16DOU,1236,,,,R02AWBM08,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 00:16:45
BBR49,RAPID,RUNNING,R02AWCP12,2200,016D5AW011,AAW016D53004A,22-01-15 03:02,22-01-14 08:52,MXIC,SSLGA16DOU,1272,,,,R02AWC901,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 03:02:51
BBR50,RAPID,RUNNING,R02AWCT16,2200,016D5AW011,AAW016D53004A,22-01-15 08:02,22-01-14 14:37,MXIC,SSLGA16DOU,1219,,,,R02AWCI13,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 08:02:19
BBR51,RAPID,RUNNING,R02MSCM02,2200,078EPMS004,AMS078EP1001A,22-01-14 19:26,22-01-13 18:00,MTI,FBGA-78UEP,5832,,1091A06T21,,R02MSAJ02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-14 19:26:23
BBR52,RAPID,IDLE,,,,AMS078EP1001A,,22-01-14 14:40,,,,,,,R02MSCG01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,
BBR53,RAPID,RUNNING,R03MSB904,2200,078ENMS009,AMS078EN1001A,22-01-15 02:01,22-01-14 11:26,MTI,FBGA-78UEN,3580,,1091A06T21,,R03MSAY03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-15 02:01:57
BBR54,RAPID,ENG,,,,AAW016D53004A,22-01-14 11:59,22-01-14 11:59,,,,,,,R02AWBJ05,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,
BBR55,RAPID,RUNNING,R02MSCX01,2200,078EPMS004,AMS078EP1001A,22-01-15 03:06,22-01-14 01:17,MTI,FBGA-78UEP,5920,,1091A06T21,,R02MSAL02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 03:06:27
BBR56,RAPID,RUNNING,R02AWBM01,2200,016D5AW011,AAW016D53004A,22-01-14 23:53,22-01-14 06:45,MXIC,SSLGA16DOU,1199,,1091A08T41,,R02AWBJ04,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 23:53:10
BBR57,RAPID,RUNNING,R02MSCH01,2200,078EPMS004,AMS078EP1001A,22-01-15 08:32,22-01-14 07:00,MTI,FBGA-78UEP,5857,01/14/2022 MP,1091A06T21,,R02MSAZ02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 08:32:16
BBR58,RAPID,RUNNING,R03MSBD04,2200,078ENMS009,AMS078EN1001A,22-01-15 06:02,22-01-14 15:23,MTI,FBGA-78UEN,3594,01/15/2022 MP,1091A06T21,,R03MSB702,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-15 06:02:36
BBR59,RAPID,RUNNING,R02AWCP14,2200,016D5AW011,AAW016D53004A,22-01-14 22:23,22-01-14 04:20,MXIC,SSLGA16DOU,1264,01/16/2022 MP,,,R02AWC902,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 22:23:46
BBR60,RAPID,RUNNING,R03MSBE05,2200,078ENMS009,AMS078EN1001A,22-01-15 02:09,22-01-14 11:28,MTI,FBGA-78UEN,3600,01/17/2022 MP,1091A06T21,,R03MSBC04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-15 02:09:23
BBR61,RAPID,RUNNING,R02MSB503,2200,078EPMS004,AMS078EP1001A,22-01-15 08:32,22-01-14 07:07,MTI,FBGA-78UEP,5828,01/18/2022 MP,,,R02MSAU01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 08:32:10
BBR62,RAPID,RUNNING,R02MSCT01,2200,078EPMS004,AMS078EP1001A,22-01-14 15:27,22-01-13 14:10,MTI,FBGA-78UEP,5800,01/19/2022 MP,,,R02MSAH02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-14 15:27:33
BBR63,RAPID,WAIT-SETUP,R03MSB905,2200,078ENMS009,AMS078EN1001A,22-01-14 18:46:45,22-01-14 15:30,MTI,FBGA-78UEN,1768,01/20/2022 MP,1091A06T21,,R03MSB105,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-14 18:46:45
BBR64,RAPID,IDLE,,,,AMS078EN1001A,,22-01-14 14:02,,,,01/21/2022 MP,,,R03MSB104,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,
BBR65,RAPID,RUNNING,R02AWC912,2200,016D5AW011,AAW016D53004A,22-01-14 13:42,22-01-13 19:50,MXIC,SSLGA16DOU,1250,01/25/2022 MP,1091A08T41,,R02AWA504,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 13:42:04
BBR66,RAPID,RUNNING,R02AWCI07,2200,016D5AW011,AAW016D53004A,22-01-14 16:20,22-01-13 22:35,MXIC,SSLGA16DOU,1242,,1091A08T41,,R02AWA505,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-14 16:20:30
BBR67,RAPID,IDLE,,,,AMS078EP1001A,,22-01-14 09:22,,,,,,,R02MSA802,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,
BBR68,RAPID,IDLE,,,,AMS078EN1001A,,22-01-14 15:06,,,,,,,R03MSBC03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,
BBR69,RAPID,ENG,,,,AAW016D53004A,22-01-14 11:59,22-01-14 11:59,,,,01/14/2022 MP,,,R02AWBJ07,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,
BBR70,RAPID,RUNNING,R02AWC922,2200,016D5AW011,AAW016D53004A,22-01-14 18:08,22-01-13 23:54,MXIC,SSLGA16DOU,1276,01/15/2022 MP,1091A08T41,,R03NVB105,SSBGA132G4VT,PHISON,ANV132X2C049A,1091A07C41,70.0106,2022-01-14 18:08:05
BBR71,RAPID,RUNNING,R02MSAT03,2200,078EPMS004,AMS078EP1001A,22-01-14 10:25,22-01-13 08:59,MTI,FBGA-78UEP,5832,01/16/2022 MP,1091A06T21,,R02MSAD02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-14 10:25:30
BBR72,RAPID,RUNNING,R03MSB307,2200,078ENMS009,AMS078EN1001A,22-01-15 05:50,22-01-14 15:19,MTI,FBGA-78UEN,3559,01/17/2022 MP,1091A06T21,,R03MSB504,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-15 05:50:36
BBR73,RAPID,RUNNING,R02AWCP15,2200,016D5AW011,AAW016D53004A,22-01-15 02:42,22-01-14 09:10,MXIC,SSLGA16DOU,1227,01/18/2022 MP,,,R02AWC916,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 02:42:05
BBR74,RAPID,RUNNING,R03MSB101,2200,078ENMS009,AMS078EN1001A,22-01-14 09:30,22-01-13 18:49,MTI,FBGA-78UEN,3600,01/19/2022 MP,1091A06T21,,P53MSN702,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,
BBR75,RAPID,RUNNING,R03MSB306,2200,078ENMS009,AMS078EN1001A,22-01-15 05:46,22-01-14 15:15,MTI,FBGA-78UEN,3560,01/20/2022 MP,1091A06T21,,R03MSB102,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-15 05:46:52
BBR76,RAPID,IDLE,,,,AMS078EN1001A,,22-01-14 15:32,,,,01/23/2022 MP,,,R03MSB103,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,
BBR77,RAPID,IDLE,,,,AMS078EN1001A,,22-01-14 10:12,,,,01/24/2022 MP,,,P53MSGH01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,
BBR78,RAPID,RUNNING,R03MSB701,2200,078ENMS009,AMS078EN1001A,22-01-14 10:18,22-01-13 19:43,MTI,FBGA-78UEN,3580,01/25/2022 MP,1091A06T21,,P53MSN501,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-14 10:18:58
BBR79,RAPID,RUNNING,R02MSB303,2200,078EPMS004,AMS078EP1001A,22-01-14 09:50,22-01-13 08:52,MTI,FBGA-78UEP,5725,01/26/2022 MP,1091A06T21,,P53MSNH02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-14 09:50:11
BBR80,RAPID,RUNNING,R03MSB301,2200,078ENMS009,AMS078EN1001A,22-01-14 21:59,22-01-14 07:18,MTI,FBGA-78UEN,3600,01/27/2022 MP,1091A06T21,,P53MSN903,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-14 21:59:06
BBR81,RAPID,RUNNING,R02MSCK03,2200,078EPMS004,AMS078EP1001A,22-01-15 15:29,22-01-14 13:51,MTI,FBGA-78UEP,5880,01/28/2022 MP,,,R02MSAT04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 15:29:23
BBR82,RAPID,RUNNING,R02AWC920,2200,016D5AW011,AAW016D53004A,22-01-14 15:46,22-01-13 21:37,MXIC,SSLGA16DOU,1271,01/29/2022 MP,1091A08T41,,R02ABH104,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,70.0106,2022-01-14 15:46:45
BBR83,RAPID,RUNNING,R02MSCH03,2200,078EPMS004,AMS078EP1001A,22-01-15 14:05,22-01-14 13:02,MTI,FBGA-78UEP,5745,01/30/2022 MP,1091A06T21,,R02MSAE02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,229.3943,2022-01-15 14:05:31
BBR84,RAPID,RUNNING,R03MSAW04,2200,078ENMS009,AMS078EN1001A,22-01-14 20:43,22-01-14 06:03,MTI,FBGA-78UEN,3597,01/31/2022 MP,1091A06T21,,P53MSN307,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,245.2455,2022-01-14 20:43:07
BBR85,RAPID,RUNNING,R02AWCT08,2200,016D5AW011,AAW016D53004A,22-01-15 05:49,22-01-14 12:06,MXIC,SSLGA16DOU,1241,,,,R02AWCI12,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,70.0106,2022-01-15 05:49:52
